#Данные	#Адырқәа
НЕ	АКӘӠАМ
ПИ	PI
СЛЧИС	RAND
ИСТИНА	АИАША
ЛОЖЬ	АМЦ
СЕГОДНЯ	ИАХЬА
ГРАДУСЫ	АГРАДУСҚӘА
РАДИАНЫ	АРАДИАНҚӘА
SIN	SIN
COS	COS
TAN	TAN
COT	COT
ASIN	ASIN
ACOS	ACOS
ATAN	ATAN
ACOT	ACOT
SINH	SINH
COSH	COSH
TANH	TANH
COTH	COSH
ASINH	ASINH
ACOSH	ACOSH
ATANH	ATANH
ACOTH	ACOTH
CSC	CSC
SEC	SEC
CSCH	CSCH
SECH	SECH
EXP	EXP
LN	LN
КОРЕНЬ	SQRT
ФАКТР	FACT
ГОД	АШЫҚӘС
МЕСЯЦ	АМЗА
ДЕНЬ	АМШ
ЧАС	АСААҬ
МИНУТЫ	АМИНУҬҚӘА
СЕКУНДЫ	АСЕКУНДҚӘА
ЗНАК	АДЫРГА
ABS	ABS
ЦЕЛОЕ	ЕИБГОУ
ФИ	PHI
ГАУСС	ГАУСС
ТИП	АТИП
ЯЧЕЙКА	АБЛАРҬА
ЕФОРМУЛА	ISFORMULA
ЕОШИБКА	АГХААКӘЗАР
Ч	N
Т	T
ЗНАЧ	АҴАКЫ
СИМВОЛ	АСИМВОЛ
JIS	JIS
ASC	ASC
UNICODE	UNICODE
LOG10	LOG10
Ф.ТЕКСТ	АФОРМУЛА
АРАБСКОЕ	АРАБТӘ
ATAN2	ATAN2
LOG	LOG
ДАТА	АРЫЦХӘ
ВРЕМЯ	ААМҬА
ДНИ	АМШҚӘА
МИН	MIN
МИНА	MINA
МАКС	MAX
МАКСА	MAXA
ПУАССОН	ПУАССОН
ЧСТРОК	ROWS
ЛИСТЫ	АБӶЬЫЦҚӘА
ЛИСТ	АБӶЬЫЦ
СТАВКА	RATE
ЭФФЕКТ	АЕФФЕКТ
НОМИНАЛ	АНОМИНАЛ
ИТОГ	АИХШЬАЛА
ДМАКС	DMAX
ДМИН	DMIN
ИНДЕКС	АИНДЕКС
ЗАМЕНИТЬ	ИԥСАХТӘУП
НАЙТИ	ИԥШААТӘУП
ПОИСК	АԥШААРА
ЗАМЕНИТЬБ	REPLACEB
ТЕКСТ	АТЕҚСТ
МЗНАЧ	MVALUE
МЕДИАНА	АМЕДИАНА
НАИБОЛЬШИЙ	ИРЕИҲАУ
НАИМЕНЬШИЙ	ИРЕИҴОУ
ВЕРОЯТНОСТЬ	АИАШАҚӘШӘАРА
СТЬЮДРАСПОБР	TINV
FРАСПОБР	FINV
F.ОБР	F.INV
ОСНОВАНИЕ	BASE
РИМСКОЕ	АРИМТӘ
ГИПЕРССЫЛКА	АГИПЕРЗХЬАРԥШ
ГАММА	ГАММА
НАЙТИБ	FINDB
ПОИСКБ	SEARCHB
(необязательно)	(ихымԥадатәиӡам)
(обязательно)	(ихымԥадатәиуп)
Мастер функций  -	Афункциақәа разҟаза  -
Развернуть	Иаарттәуп
< Назад	< Шьҭахьҟа
Далее >	Анаҩс >
Результат функции	Афункциа алҵшәа
Последние использованные	Аҵыхәтәантәи ахархәара змақәаз
Функция неизвестна	Идырым афункциа
Метаданные	АметаДырқәа
Показывает метаданные	Иаҳнарбоит АметаДырқәа
Свойство: [1], Подпись: [2]	Аҷыдаҟазшьа: [1], Анапаҵаҩра: [2]
Файл: [1]	Афаил: [1]
Создание папок	Аҭаӡқәа раԥҵара
Папка: [1]	Аҭаӡ: [1]
Удаление служб	Амаҵзурақәа раныхра
Служба: [1]	Амаҵзура: [1]
Файл: [1], Папка: [9], Размер: [6]	Афаил: [1], Аҭаӡ: [9], Ашәагаа: [6]
[1]	[1]
Копирование новых файлов	Афаил ҿыцқәа ркопиаҟаҵара
Установка компонентов ODBC	ODBC акомпонентқәа рықәыргылара
Установка новых служб	Амаҵзура ҿыцқәа рықәыргылара
Служба: [2]	Амаҵзура: [2]
Установка системного каталога	Асистематә каталог ақәыргылара
Проверка установки	Ақәыргылара агәаҭара
Перемещение файлов	Афаилқәа реиҭагара
Применение исправлений	Ариашарақәа рхархәара
Файл: [1], Папка: [2], Размер: [3]	Афаил: [1], Аҭаӡ: [2], Ашәагаа: [3]
Компонент: [1]	Акомпонент: [1]
Регистрация шрифтов	Ашрифтқәа ррегистрациа
Шрифт: [1]	Ашрифт: [1]
Библиотека: [1]	Абиблиотека: [1]
Файл: [1], Папка: [9]	Афаил: [1], Аҭаӡ: [9]
Удаление папок	Аҭаӡқәа раныхра
Удаление строк из INI файла	INI фаил аҟны ацәаҳәақәа раныхра
Файл: [1], Секция: [2], Ключ: [3], Значение: [4]	Афаил: [1], Асекциа: [2], Ацаԥха: [3], Аҵакы: [4]
Ключ: [1], Имя: [2]	Ацаԥха: [1], Ахьӡ: [2]
Запуск служб	Амаҵзурақәа рдәықәҵара
Остановка служб	Амаҵзурақәа раанкылара
Удаление перемещённых файлов	Ииаго афаилқәа раныхра
Удаление регистрации шрифтов	Ашрифтқәа ррегистрациа аныхра
Запись значения в INI файл	Аҵакы INI фаил ахь аҭаҩра
&Папка:	&Аҭаӡ:
Укажите папку назначения.	Иаӡәырба иазалху акаталог.
Создать новую папку|	Иаԥҵатәуп, аҭаӡ ҿыц|
&Имя папки:	&Аҭаӡ ахьӡ:
Введите информацию.	Иҭажәгал аинформациа.
Установить данную программу:	Иқәыргылатәуп ари апрограмма:
Пространство	Акосмос
Установить в папку:	Иқәыргылатәуп аҭаӡ ахь:
Размер компонента	Акомпонент ашәагаа
Не будет установлено.	Иқәыргылахаӡом.
[INSTALLDIR]	[INSTALLDIR]
Установить [ProductName] в:	Иқәыргылатәуп [ProductName] аҟны:
Повторить	Еиҭаҟаҵатәуп
{120}{70}{70}{70}{70}	{120}{70}{70}{70}{70}
Обновить >	Ирҿыцтәуп >
Мастер готов к началу установки.	Азҟаза азхиоуп ақәыргылара алагара.
Чтобы начать установку, нажмите «Установить».	Ақәыргылара алагараз, шәақәыӷәӷәа «Иқәыргылатәуп».
Готово	Ихиоуп
ОК	ОК
Завершено	Ихыркәшоуп
сек.	сек.
Выберите тип установки.	Иалышәх ақәыргылара атип.
Восстановить или удалить программу.	Еиҭашьақәыргылатәуп ма ианыхтәуп апрограмма.
Документы &Microsoft Word	&Microsoft Word Адокументқәа
Электронные таблицы Microsoft &Excel	Microsoft &Excel Аелектронтә таблицақәа
Презентации Microsoft Po&werPoint	Microsoft Po&werPoint Апрезентациақәа
Документы Microsoft &Visio	Microsoft &Visio Адокументқәа
Была найдена более новая версия [DEFINEDPRODUCT] [DEFINEDVERSION].	Иԥшаан иаҳа иҿыцу [DEFINEDPRODUCT] [DEFINEDVERSION] аверсиа.
Указанная версия не может быть обновлена.	Иарбоу аверсиа арҿыцра ауам.
Проверьте папку назначения.	Игәашәҭ иалху аҭаӡ.
Для выбора другой папки щёлкните «Изменить».	Даҽа ҭаӡк алхразы, шәақәыӷәӷәа «Иԥсахтәуп».
Эта версия программы уже установлена.	Ари аверсиа ықәыргылоуп.
{{Неустранимая ошибка: }}	{{Зыриашара амуа агха: }}
Ошибка [1].	Агха [1].
Предупреждение [1].	Агәаҽанҵара [1].
Информация [1].	Аинформациа [1].
Внутренняя ошибка [1]. [2]{, [3]}{, [4]}	Аҩныҵҟатәи агха [1]. [2]{, [3]}{, [4]}
{{Диск переполнен: }}	{{Асанҭыр ҭәуп: }}
Action [Time]: [1]. [2]	Action [Time]: [1]. [2]
[ProductName]	[АалыҵАхьӡ]
{[2]}{, [3]}{, [4]}	{[2]}{, [3]}{, [4]}
Err:510	Err:510
Сбор информации, требуемой для установки...	Ақәыргыларазы иаҭаху аинформациа аизгара...
Неверное короткое имя файла [2]	Ииашам афаил ахьӡ кьаҿ [2]
Шаблон Microsoft Word	Microsoft Word ашаблон
Шаблон Microsoft Excel	Microsoft Excel ашаблон
Папка|Новая папка	Аҭаӡ|Аҭаӡ ҿыц
Отличия	Аиԥшымрақәа
Размер диска	Асанҭыр ашәагаа
&Do not close applications. A reboot will be required.	&Не закрывать приложения. Потребуется перезагрузка.
Choose which program features you want installed and where they will be installed. For example here you can select additional user interface languages and spelling dictionaries.	Выбрать, какие компоненты и куда устанавливать. Например, здесь можно выбрать дополнительные языки интерфейса и орфографические словари.
{&MSSansBold8}Re&pair	{&MSSansBold8}&Восстановить
{&MSSansBold8}&Typical	{&MSSansBold8}&Обычная
Непальский орфографический словарь и тезаурус	Непалтәи аорфографиатә жәари атезаруси
Голландский орфографический словарь и правила переноса	Голландиатәи аорфографиатә жәари аиагара аԥҟарақәеи
Норвежский (нюнорск и букмол) орфографический словарь, правила переноса и тезаурус	Норвегиатәи (ниунорск и букмол) аорфографиатә жәар, аиагара аԥҟарқәеи атезауруси
Провансальский орфографический словарь	Провансалиатәи аорфографиатә жәар
